mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
257096;HomeStefano CAVEDAGNA;https://www.europarl.europa.eu/meps/en/257096;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
197786;HomeSusanna CECCARDI;https://www.europarl.europa.eu/meps/en/197786;;;;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
257002;HomeJosé CEPEDA;https://www.europarl.europa.eu/meps/en/257002;;https://x.com/cepeda?s=11;cepeda;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
256880;HomeEstelle CEULEMANS;https://www.europarl.europa.eu/meps/en/256880;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Belgium;Parti Socialiste (Belgium);"Belgium
						 
							 - Parti Socialiste (Belgium)"
197782;HomeMohammed CHAHIM;https://www.europarl.europa.eu/meps/en/197782;;https://twitter.com/MChahim;MChahim;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
197529;HomeLeila CHAIBI;https://www.europarl.europa.eu/meps/en/197529;;https://twitter.com/leilachaibi;leilachaibi;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
197463;HomeOlivier CHASTEL;https://www.europarl.europa.eu/meps/en/197463;;;;Renew Europe Group;Belgium;Mouvement Réformateur (Belgium);"Belgium
						 
							 - Mouvement Réformateur (Belgium)"
124861;HomeCaterina CHINNICI;https://www.europarl.europa.eu/meps/en/124861;;https://twitter.com/CaterinaChinnic;CaterinaChinnic;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
197558;HomeAsger CHRISTENSEN;https://www.europarl.europa.eu/meps/en/197558;;;;Renew Europe Group;Denmark;Venstre, Danmarks Liberale Parti (Denmark);"Denmark
						 
							 - Venstre, Danmarks Liberale Parti (Denmark)"
257093;HomeCarlo CICCIOLI;https://www.europarl.europa.eu/meps/en/257093;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257014;HomeVeronika CIFROVÁ OSTRIHOŇOVÁ;https://www.europarl.europa.eu/meps/en/257014;;https://x.com/veronikacifrova?s=21&t=ghjIPvI9G-7HJnuAj6ddVA;veronikacifrova;Renew Europe Group;Slovakia;Progresívne Slovensko (Slovakia);"Slovakia
						 
							 - Progresívne Slovensko (Slovakia)"
257147;HomeAlessandro CIRIANI;https://www.europarl.europa.eu/meps/en/257147;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257131;HomeAnna Maria CISINT;https://www.europarl.europa.eu/meps/en/257131;;https://x.com/annacisint?mx=2;annacisint;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
257023;HomePer CLAUSEN;https://www.europarl.europa.eu/meps/en/257023;;;;The Left group in the European Parliament - GUE/NGL;Denmark;Enhedslisten (Denmark);"Denmark
						 
							 - Enhedslisten (Denmark)"
245018;HomeChristophe CLERGEAU;https://www.europarl.europa.eu/meps/en/245018;;https://twitter.com/clergeau;clergeau;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
197503;HomeDavid CORMAND;https://www.europarl.europa.eu/meps/en/197503;;https://twitter.com/DavidCormand;DavidCormand;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
257169;HomeAnnalisa CORRADO;https://www.europarl.europa.eu/meps/en/257169;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
256937;HomeVivien COSTANZO;https://www.europarl.europa.eu/meps/en/256937;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
257057;HomeJoão COTRIM DE FIGUEIREDO;https://www.europarl.europa.eu/meps/en/257057;;;;Renew Europe Group;Portugal;Iniciativa Liberal (Portugal);"Portugal
						 
							 - Iniciativa Liberal (Portugal)"
257297;HomeBarry COWEN;https://www.europarl.europa.eu/meps/en/257297;;;;Renew Europe Group;Ireland;Fianna Fáil Party (Ireland);"Ireland
						 
							 - Fianna Fáil Party (Ireland)"
256938;HomeTobias CREMER;https://www.europarl.europa.eu/meps/en/256938;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
257034;HomeCarmen CRESPO DÍAZ;https://www.europarl.europa.eu/meps/en/257034;;https://x.com/carmencrespopp;carmencrespopp;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
40224;HomeAndi CRISTEA;https://www.europarl.europa.eu/meps/en/40224;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
257094;HomeGiovanni CROSETTO;https://www.europarl.europa.eu/meps/en/257094;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257078;HomePaulo CUNHA;https://www.europarl.europa.eu/meps/en/257078;;https://x.com/PauloCunhaVNF;PauloCunhaVNF;Group of the European People's Party (Christian Democrats);Portugal;Partido Social Democrata (Portugal);"Portugal
						 
							 - Partido Social Democrata (Portugal)"
257028;HomeHenrik DAHL;https://www.europarl.europa.eu/meps/en/257028;;https://x.com/sociologenhd;sociologenhd;Group of the European People's Party (Christian Democrats);Denmark;Liberal Alliance (Denmark);"Denmark
						 
							 - Liberal Alliance (Denmark)"
38542;HomeJohan DANIELSSON;https://www.europarl.europa.eu/meps/en/38542;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
236050;HomeMarie DAUCHY;https://www.europarl.europa.eu/meps/en/236050;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
256862;HomeDóra DÁVID;https://www.europarl.europa.eu/meps/en/256862;;https://x.com/doradavid20;doradavid20;Group of the European People's Party (Christian Democrats);Hungary;Tisztelet és Szabadság Párt (Hungary);"Hungary
						 
							 - Tisztelet és Szabadság Párt (Hungary)"
197556;HomeIvan DAVID;https://www.europarl.europa.eu/meps/en/197556;;;;Europe of Sovereign Nations Group;Czechia;Svoboda a přímá demokracie (Czechia);"Czechia
						 
							 - Svoboda a přímá demokracie (Czechia)"
257122;HomeAntonio DECARO;https://www.europarl.europa.eu/meps/en/257122;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
197504;HomeJérémy DECERLE;https://www.europarl.europa.eu/meps/en/197504;;;;Renew Europe Group;France;Renaissance (France);"France
						 
							 - Renaissance (France)"
257030;HomeRaúl DE LA HOZ QUINTANO;https://www.europarl.europa.eu/meps/en/257030;;https://x.com/raulhoz?s=11;raulhoz;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
257155;HomeDanilo DELLA VALLE;https://www.europarl.europa.eu/meps/en/257155;;https://x.com/dani_dellavalle?s=21&t=v9yqxU-VlZX98bNKKUToPQ;dani_dellavalle;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
256886;HomeValérie DELOGE;https://www.europarl.europa.eu/meps/en/256886;;https://x.com/ValerieDeloge;ValerieDeloge;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
124858;HomeFabio DE MASI;https://www.europarl.europa.eu/meps/en/124858;;https://twitter.com/Fabiodemasi;Fabiodemasi;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
204333;HomeSalvatore DE MEO;https://www.europarl.europa.eu/meps/en/204333;;https://twitter.com/salv_de_meo;salv_de_meo;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
197468;HomeÖzlem DEMIREL;https://www.europarl.europa.eu/meps/en/197468;;https://twitter.com/oezlemademirel;oezlemademirel;The Left group in the European Parliament - GUE/NGL;Germany;DIE LINKE. (Germany);"Germany
						 
							 - DIE LINKE. (Germany)"
96826;HomeTamás DEUTSCH;https://www.europarl.europa.eu/meps/en/96826;;https://twitter.com/dajcstomi;dajcstomi;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
256870;HomeValérie DEVAUX;https://www.europarl.europa.eu/meps/en/256870;;;;Renew Europe Group;France;Union des démocrates et indépendants (France);"France
						 
							 - Union des démocrates et indépendants (France)"
257087;HomeAdnan DIBRANI;https://www.europarl.europa.eu/meps/en/257087;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
256981;HomeTon DIEPEVEEN;https://www.europarl.europa.eu/meps/en/256981;;;;Patriots for Europe Group;Netherlands;Partij voor de Vrijheid (Netherlands);"Netherlands
						 
							 - Partij voor de Vrijheid (Netherlands)"
256834;HomeElisabeth DIERINGER;https://www.europarl.europa.eu/meps/en/256834;;;;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
33998;HomeVasile DÎNCU;https://www.europarl.europa.eu/meps/en/33998;;https://x.com/i/flow/login?redirect_after_login=%2FVasileDincu;i;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
1294;HomeElio DI RUPO;https://www.europarl.europa.eu/meps/en/1294;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Belgium;Parti Socialiste (Belgium);"Belgium
						 
							 - Parti Socialiste (Belgium)"
256874;HomeMélanie DISDIER;https://www.europarl.europa.eu/meps/en/256874;;https://x.com/melanie_disdier;melanie_disdier;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
197579;HomeKlára DOBREV;https://www.europarl.europa.eu/meps/en/197579;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Hungary;Demokratikus Koalíció (Hungary);"Hungary
						 
							 - Demokratikus Koalíció (Hungary)"
257237;HomeRegina DOHERTY;https://www.europarl.europa.eu/meps/en/257237;;https://x.com/ReginaDo;ReginaDo;Group of the European People's Party (Christian Democrats);Ireland;Fine Gael Party (Ireland);"Ireland
						 
							 - Fine Gael Party (Ireland)"
197473;HomeChristian DOLESCHAL;https://www.europarl.europa.eu/meps/en/197473;;https://twitter.com/Doleschal;Doleschal;Group of the European People's Party (Christian Democrats);Germany;Christlich-Soziale Union in Bayern e.V. (Germany);"Germany
						 
							 - Christlich-Soziale Union in Bayern e.V. (Germany)"
260724;HomeCsaba DÖMÖTÖR;https://www.europarl.europa.eu/meps/en/260724;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
257048;HomePaulo DO NASCIMENTO CABRAL;https://www.europarl.europa.eu/meps/en/257048;;;;Group of the European People's Party (Christian Democrats);Portugal;Aliança Democrática (Portugal);"Portugal
						 
							 - Aliança Democrática (Portugal)"
257095;HomeElena DONAZZAN;https://www.europarl.europa.eu/meps/en/257095;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
96787;HomeHerbert DORFMANN;https://www.europarl.europa.eu/meps/en/96787;;https://twitter.com/HerbertDorfmann;HerbertDorfmann;Group of the European People's Party (Christian Democrats);Italy;Südtiroler Volkspartei (Italy);"Italy
						 
							 - Südtiroler Volkspartei (Italy)"
256853;HomeKlara DOSTALOVA;https://www.europarl.europa.eu/meps/en/256853;;;;Patriots for Europe Group;Czechia;ANO 2011 (Czechia);"Czechia
						 
							 - ANO 2011 (Czechia)"
256851;HomeOndřej DOSTÁL;https://www.europarl.europa.eu/meps/en/256851;;https://x.com/dostalondrej?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor;dostalondrej;Non-attached Members;Czechia;Independent (Czechia);"Czechia
						 
							 - Independent (Czechia)"
256949;HomeSiegbert Frank DROESE;https://www.europarl.europa.eu/meps/en/256949;;;;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
99945;HomeLena DÜPONT;https://www.europarl.europa.eu/meps/en/99945;;https://twitter.com/lenaduepontmdep;lenaduepontmdep;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
257076;HomeMichał DWORCZYK;https://www.europarl.europa.eu/meps/en/257076;;;;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
237465;HomeMatthias ECKE;https://www.europarl.europa.eu/meps/en/237465;;https://twitter.com/MattEcke;MattEcke;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
28226;HomeChristian EHLER;https://www.europarl.europa.eu/meps/en/28226;;https://twitter.com/mep_ehler;mep_ehler;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
192254;HomeMarieke EHLERS;https://www.europarl.europa.eu/meps/en/192254;;;;Patriots for Europe Group;Netherlands;Partij voor de Vrijheid (Netherlands);"Netherlands
						 
							 - Partij voor de Vrijheid (Netherlands)"
96725;HomeBas EICKHOUT;https://www.europarl.europa.eu/meps/en/96725;;https://twitter.com/BasEickhout;BasEickhout;Group of the Greens/European Free Alliance;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
